entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedImpairmentLossesAndDepreciationOfInvestments,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfPositiveOrNegativeBalancesRelatedToTheFirstRecognitionOfInvestmentsInGroupEnterprises,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,AdditionsToInvestments,AmortisationOfGoodwillOfInvestments,DividendIncomeRelatedToInvestments,OtherAdjustmentsRelatedToInvestments,ProfitLossRelatedToInvestments,DisposalsOfInvestments,GrossResult,IncomeFromInvestmentsInGroupEnterprises,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncomeFromGroupEnterprises,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Dividend,DividendPaid,LongtermInvestmentsAndReceivables,Assets,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivablesFromGroupEnterprises,RelatedEntityName,RelatedEntityRegisteredOffice,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
10097169,2018-01-01,2018-12-31,c195,,http://regnskaber.virk.dk/96179001/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2I0L2VjL2VjLzU5ODktNGI3MC05MzAwLWJhYmZiNDRjZmRkOA.pdf,http://regnskaber.virk.dk/96179001/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzhjLzI4L2U2L2M4NDMtNDkyOS1hNGIzLTU1OGZkOGE4MDY3MA.xml,,,Danmark,Grindsted,7200.0,23.0,Hedemarken,Grindsted,7200.0,22 F,Heimdalsvej,"7200, Grindsted","Hedemarken, 23",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-04,2019-03-04,2002-10-01,2019-03-04,statsautoriseret revisor,0.0,32285201.0,10097169.0,32285201.0,mne21329,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for MT Gulve Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Brian Majlund,Michael Tullesen,Michael Tullesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",MT Gulve Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Grindsted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Billund,2018-12-31,2018-01-01,2019-03-04,Grindsted,75 32 12 33,RevisionspÃ¥tegning,urn:ofk:oid:26809979,indberetninger-20180424,2.5097417999999996,10097169.0,AWlw-5xkRYGX6_YTFyKz,2019-03-12T08:18:55.564Z,2019-03-12T08:18:51.215Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-49-TT,2019-03-12T08:18:51.381Z,,1129533.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10097169,2018-01-01,2018-12-31,c200,,http://regnskaber.virk.dk/96179001/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2I0L2VjL2VjLzU5ODktNGI3MC05MzAwLWJhYmZiNDRjZmRkOA.pdf,http://regnskaber.virk.dk/96179001/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzhjLzI4L2U2L2M4NDMtNDkyOS1hNGIzLTU1OGZkOGE4MDY3MA.xml,,,Danmark,Grindsted,7200.0,23.0,Hedemarken,Grindsted,7200.0,22 F,Heimdalsvej,"7200, Grindsted","Hedemarken, 23",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-04,2019-03-04,2002-10-01,2019-03-04,statsautoriseret revisor,0.0,32285201.0,10097169.0,32285201.0,mne21329,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for MT Gulve Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Brian Majlund,Michael Tullesen,Michael Tullesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",MT Gulve Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Grindsted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Billund,2018-12-31,2018-01-01,2019-03-04,Grindsted,75 32 12 33,RevisionspÃ¥tegning,urn:ofk:oid:26809979,indberetninger-20180424,2.5097417999999996,10097169.0,AWlw-5xkRYGX6_YTFyKz,2019-03-12T08:18:55.564Z,2019-03-12T08:18:51.215Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-49-TT,2019-03-12T08:18:51.381Z,,-3469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10097169,2018-01-01,2018-12-31,c203,,http://regnskaber.virk.dk/96179001/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2I0L2VjL2VjLzU5ODktNGI3MC05MzAwLWJhYmZiNDRjZmRkOA.pdf,http://regnskaber.virk.dk/96179001/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzhjLzI4L2U2L2M4NDMtNDkyOS1hNGIzLTU1OGZkOGE4MDY3MA.xml,,,Danmark,Grindsted,7200.0,23.0,Hedemarken,Grindsted,7200.0,22 F,Heimdalsvej,"7200, Grindsted","Hedemarken, 23",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-04,2019-03-04,2002-10-01,2019-03-04,statsautoriseret revisor,0.0,32285201.0,10097169.0,32285201.0,mne21329,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for MT Gulve Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Brian Majlund,Michael Tullesen,Michael Tullesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",MT Gulve Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Grindsted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Billund,2018-12-31,2018-01-01,2019-03-04,Grindsted,75 32 12 33,RevisionspÃ¥tegning,urn:ofk:oid:26809979,indberetninger-20180424,2.5097417999999996,10097169.0,AWlw-5xkRYGX6_YTFyKz,2019-03-12T08:18:55.564Z,2019-03-12T08:18:51.215Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-49-TT,2019-03-12T08:18:51.381Z,,,,,,,,,,,,,,,,,,108000.0,105800.0,,,,,,,,,,,,,,,,,,,,,,
10097169,2018-01-01,2018-12-31,c249,,http://regnskaber.virk.dk/96179001/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2I0L2VjL2VjLzU5ODktNGI3MC05MzAwLWJhYmZiNDRjZmRkOA.pdf,http://regnskaber.virk.dk/96179001/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzhjLzI4L2U2L2M4NDMtNDkyOS1hNGIzLTU1OGZkOGE4MDY3MA.xml,,,Danmark,Grindsted,7200.0,23.0,Hedemarken,Grindsted,7200.0,22 F,Heimdalsvej,"7200, Grindsted","Hedemarken, 23",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-04,2019-03-04,2002-10-01,2019-03-04,statsautoriseret revisor,0.0,32285201.0,10097169.0,32285201.0,mne21329,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for MT Gulve Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Brian Majlund,Michael Tullesen,Michael Tullesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",MT Gulve Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Grindsted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Billund,2018-12-31,2018-01-01,2019-03-04,Grindsted,75 32 12 33,RevisionspÃ¥tegning,urn:ofk:oid:26809979,indberetninger-20180424,2.5097417999999996,10097169.0,AWlw-5xkRYGX6_YTFyKz,2019-03-12T08:18:55.564Z,2019-03-12T08:18:51.215Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-49-TT,2019-03-12T08:18:51.381Z,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10097169,2018-01-01,2018-12-31,c475,,http://regnskaber.virk.dk/96179001/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2I0L2VjL2VjLzU5ODktNGI3MC05MzAwLWJhYmZiNDRjZmRkOA.pdf,http://regnskaber.virk.dk/96179001/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzhjLzI4L2U2L2M4NDMtNDkyOS1hNGIzLTU1OGZkOGE4MDY3MA.xml,,,Danmark,Grindsted,7200.0,23.0,Hedemarken,Grindsted,7200.0,22 F,Heimdalsvej,"7200, Grindsted","Hedemarken, 23",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-04,2019-03-04,2002-10-01,2019-03-04,statsautoriseret revisor,0.0,32285201.0,10097169.0,32285201.0,mne21329,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for MT Gulve Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Brian Majlund,Michael Tullesen,Michael Tullesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",MT Gulve Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Grindsted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Billund,2018-12-31,2018-01-01,2019-03-04,Grindsted,75 32 12 33,RevisionspÃ¥tegning,urn:ofk:oid:26809979,indberetninger-20180424,2.5097417999999996,10097169.0,AWlw-5xkRYGX6_YTFyKz,2019-03-12T08:18:55.564Z,2019-03-12T08:18:51.215Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-49-TT,2019-03-12T08:18:51.381Z,,1259086.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MT Gulve A/S,Billund,
10097169,2018-01-01,2018-12-31,c71,,http://regnskaber.virk.dk/96179001/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2I0L2VjL2VjLzU5ODktNGI3MC05MzAwLWJhYmZiNDRjZmRkOA.pdf,http://regnskaber.virk.dk/96179001/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzhjLzI4L2U2L2M4NDMtNDkyOS1hNGIzLTU1OGZkOGE4MDY3MA.xml,,,Danmark,Grindsted,7200.0,23.0,Hedemarken,Grindsted,7200.0,22 F,Heimdalsvej,"7200, Grindsted","Hedemarken, 23",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-04,2019-03-04,2002-10-01,2019-03-04,statsautoriseret revisor,0.0,32285201.0,10097169.0,32285201.0,mne21329,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for MT Gulve Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Brian Majlund,Michael Tullesen,Michael Tullesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",MT Gulve Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Grindsted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Billund,2018-12-31,2018-01-01,2019-03-04,Grindsted,75 32 12 33,RevisionspÃ¥tegning,urn:ofk:oid:26809979,indberetninger-20180424,2.5097417999999996,10097169.0,AWlw-5xkRYGX6_YTFyKz,2019-03-12T08:18:55.564Z,2019-03-12T08:18:51.215Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-49-TT,2019-03-12T08:18:51.381Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10097169,2018-01-01,2018-12-31,c762,,http://regnskaber.virk.dk/96179001/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2I0L2VjL2VjLzU5ODktNGI3MC05MzAwLWJhYmZiNDRjZmRkOA.pdf,http://regnskaber.virk.dk/96179001/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzhjLzI4L2U2L2M4NDMtNDkyOS1hNGIzLTU1OGZkOGE4MDY3MA.xml,,,Danmark,Grindsted,7200.0,23.0,Hedemarken,Grindsted,7200.0,22 F,Heimdalsvej,"7200, Grindsted","Hedemarken, 23",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-04,2019-03-04,2002-10-01,2019-03-04,statsautoriseret revisor,0.0,32285201.0,10097169.0,32285201.0,mne21329,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for MT Gulve Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Brian Majlund,Michael Tullesen,Michael Tullesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",MT Gulve Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Grindsted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Billund,2018-12-31,2018-01-01,2019-03-04,Grindsted,75 32 12 33,RevisionspÃ¥tegning,urn:ofk:oid:26809979,indberetninger-20180424,2.5097417999999996,10097169.0,AWlw-5xkRYGX6_YTFyKz,2019-03-12T08:18:55.564Z,2019-03-12T08:18:51.215Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-49-TT,2019-03-12T08:18:51.381Z,,14447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dit Gulv ApS,Billund,
10097169,2018-01-01,2018-12-31,c88,,http://regnskaber.virk.dk/96179001/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2I0L2VjL2VjLzU5ODktNGI3MC05MzAwLWJhYmZiNDRjZmRkOA.pdf,http://regnskaber.virk.dk/96179001/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzhjLzI4L2U2L2M4NDMtNDkyOS1hNGIzLTU1OGZkOGE4MDY3MA.xml,,,Danmark,Grindsted,7200.0,23.0,Hedemarken,Grindsted,7200.0,22 F,Heimdalsvej,"7200, Grindsted","Hedemarken, 23",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-04,2019-03-04,2002-10-01,2019-03-04,statsautoriseret revisor,0.0,32285201.0,10097169.0,32285201.0,mne21329,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for MT Gulve Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Brian Majlund,Michael Tullesen,Michael Tullesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",MT Gulve Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Grindsted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Billund,2018-12-31,2018-01-01,2019-03-04,Grindsted,75 32 12 33,RevisionspÃ¥tegning,urn:ofk:oid:26809979,indberetninger-20180424,2.5097417999999996,10097169.0,AWlw-5xkRYGX6_YTFyKz,2019-03-12T08:18:55.564Z,2019-03-12T08:18:51.215Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-49-TT,2019-03-12T08:18:51.381Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10097169,2018-12-31,2018-12-31,c179,,http://regnskaber.virk.dk/96179001/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2I0L2VjL2VjLzU5ODktNGI3MC05MzAwLWJhYmZiNDRjZmRkOA.pdf,http://regnskaber.virk.dk/96179001/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzhjLzI4L2U2L2M4NDMtNDkyOS1hNGIzLTU1OGZkOGE4MDY3MA.xml,,4107330.0,Danmark,Grindsted,7200.0,23.0,Hedemarken,Grindsted,7200.0,22 F,Heimdalsvej,"7200, Grindsted","Hedemarken, 23",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-04,2019-03-04,2002-10-01,2019-03-04,statsautoriseret revisor,0.0,32285201.0,10097169.0,32285201.0,mne21329,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for MT Gulve Holding ApS.,Ãrsrapport,312500.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Brian Majlund,Michael Tullesen,Michael Tullesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",MT Gulve Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Grindsted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Billund,2018-12-31,2018-01-01,2019-03-04,Grindsted,75 32 12 33,RevisionspÃ¥tegning,urn:ofk:oid:26809979,indberetninger-20180424,2.5097417999999996,10097169.0,AWlw-5xkRYGX6_YTFyKz,2019-03-12T08:18:55.564Z,2019-03-12T08:18:51.215Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-49-TT,2019-03-12T08:18:51.381Z,,,,,,,,,,,,,,,,,,,,4380524.0,,,,,,,,,,,,,,,,,,,,,
10097169,2018-12-31,2018-12-31,c183,,http://regnskaber.virk.dk/96179001/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2I0L2VjL2VjLzU5ODktNGI3MC05MzAwLWJhYmZiNDRjZmRkOA.pdf,http://regnskaber.virk.dk/96179001/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzhjLzI4L2U2L2M4NDMtNDkyOS1hNGIzLTU1OGZkOGE4MDY3MA.xml,,,Danmark,Grindsted,7200.0,23.0,Hedemarken,Grindsted,7200.0,22 F,Heimdalsvej,"7200, Grindsted","Hedemarken, 23",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-04,2019-03-04,2002-10-01,2019-03-04,statsautoriseret revisor,0.0,32285201.0,10097169.0,32285201.0,mne21329,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for MT Gulve Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Brian Majlund,Michael Tullesen,Michael Tullesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",MT Gulve Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Grindsted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Billund,2018-12-31,2018-01-01,2019-03-04,Grindsted,75 32 12 33,RevisionspÃ¥tegning,urn:ofk:oid:26809979,indberetninger-20180424,2.5097417999999996,10097169.0,AWlw-5xkRYGX6_YTFyKz,2019-03-12T08:18:55.564Z,2019-03-12T08:18:51.215Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-49-TT,2019-03-12T08:18:51.381Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10097169,2018-12-31,2018-12-31,c194,,http://regnskaber.virk.dk/96179001/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2I0L2VjL2VjLzU5ODktNGI3MC05MzAwLWJhYmZiNDRjZmRkOA.pdf,http://regnskaber.virk.dk/96179001/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzhjLzI4L2U2L2M4NDMtNDkyOS1hNGIzLTU1OGZkOGE4MDY3MA.xml,,,Danmark,Grindsted,7200.0,23.0,Hedemarken,Grindsted,7200.0,22 F,Heimdalsvej,"7200, Grindsted","Hedemarken, 23",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-04,2019-03-04,2002-10-01,2019-03-04,statsautoriseret revisor,0.0,32285201.0,10097169.0,32285201.0,mne21329,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for MT Gulve Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Brian Majlund,Michael Tullesen,Michael Tullesen,"Martinsen, Statsautoriseret Revisionspartnerselskab",MT Gulve Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Grindsted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Billund,2018-12-31,2018-01-01,2019-03-04,Grindsted,75 32 12 33,RevisionspÃ¥tegning,urn:ofk:oid:26809979,indberetninger-20180424,2.5097417999999996,10097169.0,AWlw-5xkRYGX6_YTFyKz,2019-03-12T08:18:55.564Z,2019-03-12T08:18:51.215Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-49-TT,2019-03-12T08:18:51.381Z,3963330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
