entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OutstandingDebtFromManagementCategory,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,DividendIncomeRelatedToInvestments,ProfitLossRelatedToInvestments,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Dividend,DividendPaid,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxReceivables,ShorttermTradePayables,AddressOfAuditorCountry,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
31250420,2018-01-01,2018-12-31,c460,,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ0LzcxLzQ0L2RmODYtNDQ4My1hYzBlLTU0YjQ2MGQzYzkyMA.pdf,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2ExL2U3L2NkLzM5OWYtNDNkZi1hYTEzLTdkZmNkMjAzZTgxMw.xml,,TÃ¸nder,6270.0,33.0,Leos AllÃ©,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-19,2019-03-19,2008-01-01,2019-03-26,Andre eksterne omkostninger omfatter administration.,31250420.0,32285201.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for TC Holding, SÃ¦d ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Christiansen,Torben Christiansen,Danske Bank,"TC Holding, SÃ¦d ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",635.0,TÃ¸nder,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-19,TÃ¸rring,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26886938,indberetninger-20180424,2.509602,31250420.0,AWm-Lv87RYGX6_YTGQ9M,2019-03-27T08:06:41.289Z,2019-03-27T08:05:43.998Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-61-HD,2019-03-27T08:05:44.281Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A/S,"SÃ¦d Auto Service, Allan Christiansen A/S",TÃ¸nder,,,,,,,,,,,
31250420,2018-01-01,2018-12-31,c70,,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ0LzcxLzQ0L2RmODYtNDQ4My1hYzBlLTU0YjQ2MGQzYzkyMA.pdf,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2ExL2U3L2NkLzM5OWYtNDNkZi1hYTEzLTdkZmNkMjAzZTgxMw.xml,,TÃ¸nder,6270.0,33.0,Leos AllÃ©,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-19,2019-03-19,2008-01-01,2019-03-26,Andre eksterne omkostninger omfatter administration.,31250420.0,32285201.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for TC Holding, SÃ¦d ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Christiansen,Torben Christiansen,Danske Bank,"TC Holding, SÃ¦d ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",635.0,TÃ¸nder,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-19,TÃ¸rring,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26886938,indberetninger-20180424,2.509602,31250420.0,AWm-Lv87RYGX6_YTGQ9M,2019-03-27T08:06:41.289Z,2019-03-27T08:05:43.998Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-61-HD,2019-03-27T08:05:44.281Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31250420,2018-01-01,2018-12-31,c746,,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ0LzcxLzQ0L2RmODYtNDQ4My1hYzBlLTU0YjQ2MGQzYzkyMA.pdf,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2ExL2U3L2NkLzM5OWYtNDNkZi1hYTEzLTdkZmNkMjAzZTgxMw.xml,,TÃ¸nder,6270.0,33.0,Leos AllÃ©,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-19,2019-03-19,2008-01-01,2019-03-26,Andre eksterne omkostninger omfatter administration.,31250420.0,32285201.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for TC Holding, SÃ¦d ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Christiansen,Torben Christiansen,Danske Bank,"TC Holding, SÃ¦d ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",635.0,TÃ¸nder,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-19,TÃ¸rring,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26886938,indberetninger-20180424,2.509602,31250420.0,AWm-Lv87RYGX6_YTGQ9M,2019-03-27T08:06:41.289Z,2019-03-27T08:05:43.998Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-61-HD,2019-03-27T08:05:44.281Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ApS,"KTST Ejendomsselskab, TÃ¸nder ApS",TÃ¸nder,,,,,,,,,,,
31250420,2018-01-01,2018-12-31,c87,,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ0LzcxLzQ0L2RmODYtNDQ4My1hYzBlLTU0YjQ2MGQzYzkyMA.pdf,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2ExL2U3L2NkLzM5OWYtNDNkZi1hYTEzLTdkZmNkMjAzZTgxMw.xml,,TÃ¸nder,6270.0,33.0,Leos AllÃ©,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-19,2019-03-19,2008-01-01,2019-03-26,Andre eksterne omkostninger omfatter administration.,31250420.0,32285201.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for TC Holding, SÃ¦d ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Christiansen,Torben Christiansen,Danske Bank,"TC Holding, SÃ¦d ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",635.0,TÃ¸nder,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-19,TÃ¸rring,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26886938,indberetninger-20180424,2.509602,31250420.0,AWm-Lv87RYGX6_YTGQ9M,2019-03-27T08:06:41.289Z,2019-03-27T08:05:43.998Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-61-HD,2019-03-27T08:05:44.281Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TÃ¸rring,7160.0,29.0,Bredgade,statsautoriseret revisor,32285201.0,mne35478,Maj-Britt Lykke Viskum,"Martinsen, Statsautoriseret Revisionspartnerselskab",75 80 19 33,
31250420,2018-01-01,2018-12-31,c88,,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ0LzcxLzQ0L2RmODYtNDQ4My1hYzBlLTU0YjQ2MGQzYzkyMA.pdf,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2ExL2U3L2NkLzM5OWYtNDNkZi1hYTEzLTdkZmNkMjAzZTgxMw.xml,,TÃ¸nder,6270.0,33.0,Leos AllÃ©,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-19,2019-03-19,2008-01-01,2019-03-26,Andre eksterne omkostninger omfatter administration.,31250420.0,32285201.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for TC Holding, SÃ¦d ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Christiansen,Torben Christiansen,Danske Bank,"TC Holding, SÃ¦d ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",635.0,TÃ¸nder,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-19,TÃ¸rring,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26886938,indberetninger-20180424,2.509602,31250420.0,AWm-Lv87RYGX6_YTGQ9M,2019-03-27T08:06:41.289Z,2019-03-27T08:05:43.998Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-61-HD,2019-03-27T08:05:44.281Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Danmark,,,,TÃ¸rring,7160.0,29.0,Bredgade,registreret revisor,32285201.0,mne943,Ib E. Nielsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",75 80 19 33,
31250420,2018-12-31,2018-12-31,c175,,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ0LzcxLzQ0L2RmODYtNDQ4My1hYzBlLTU0YjQ2MGQzYzkyMA.pdf,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2ExL2U3L2NkLzM5OWYtNDNkZi1hYTEzLTdkZmNkMjAzZTgxMw.xml,952531.0,TÃ¸nder,6270.0,33.0,Leos AllÃ©,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-19,2019-03-19,2008-01-01,2019-03-26,Andre eksterne omkostninger omfatter administration.,31250420.0,32285201.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for TC Holding, SÃ¦d ApS.",Ãrsrapport,868601.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Christiansen,Torben Christiansen,Danske Bank,"TC Holding, SÃ¦d ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",635.0,TÃ¸nder,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-19,TÃ¸rring,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26886938,indberetninger-20180424,2.509602,31250420.0,AWm-Lv87RYGX6_YTGQ9M,2019-03-27T08:06:41.289Z,2019-03-27T08:05:43.998Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-61-HD,2019-03-27T08:05:44.281Z,,,,,,,,,,,,,,,,1821132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31250420,2018-12-31,2018-12-31,c179,,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ0LzcxLzQ0L2RmODYtNDQ4My1hYzBlLTU0YjQ2MGQzYzkyMA.pdf,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2ExL2U3L2NkLzM5OWYtNDNkZi1hYTEzLTdkZmNkMjAzZTgxMw.xml,,TÃ¸nder,6270.0,33.0,Leos AllÃ©,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-19,2019-03-19,2008-01-01,2019-03-26,Andre eksterne omkostninger omfatter administration.,31250420.0,32285201.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for TC Holding, SÃ¦d ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Christiansen,Torben Christiansen,Danske Bank,"TC Holding, SÃ¦d ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",635.0,TÃ¸nder,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-19,TÃ¸rring,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26886938,indberetninger-20180424,2.509602,31250420.0,AWm-Lv87RYGX6_YTGQ9M,2019-03-27T08:06:41.289Z,2019-03-27T08:05:43.998Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-61-HD,2019-03-27T08:05:44.281Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31250420,2018-12-31,2018-12-31,c190,,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ0LzcxLzQ0L2RmODYtNDQ4My1hYzBlLTU0YjQ2MGQzYzkyMA.pdf,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2ExL2U3L2NkLzM5OWYtNDNkZi1hYTEzLTdkZmNkMjAzZTgxMw.xml,,TÃ¸nder,6270.0,33.0,Leos AllÃ©,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-19,2019-03-19,2008-01-01,2019-03-26,Andre eksterne omkostninger omfatter administration.,31250420.0,32285201.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for TC Holding, SÃ¦d ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Christiansen,Torben Christiansen,Danske Bank,"TC Holding, SÃ¦d ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",635.0,TÃ¸nder,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-19,TÃ¸rring,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26886938,indberetninger-20180424,2.509602,31250420.0,AWm-Lv87RYGX6_YTGQ9M,2019-03-27T08:06:41.289Z,2019-03-27T08:05:43.998Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-61-HD,2019-03-27T08:05:44.281Z,952531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31250420,2018-12-31,2018-12-31,c197,,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ0LzcxLzQ0L2RmODYtNDQ4My1hYzBlLTU0YjQ2MGQzYzkyMA.pdf,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2ExL2U3L2NkLzM5OWYtNDNkZi1hYTEzLTdkZmNkMjAzZTgxMw.xml,,TÃ¸nder,6270.0,33.0,Leos AllÃ©,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-19,2019-03-19,2008-01-01,2019-03-26,Andre eksterne omkostninger omfatter administration.,31250420.0,32285201.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for TC Holding, SÃ¦d ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Christiansen,Torben Christiansen,Danske Bank,"TC Holding, SÃ¦d ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",635.0,TÃ¸nder,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-19,TÃ¸rring,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26886938,indberetninger-20180424,2.509602,31250420.0,AWm-Lv87RYGX6_YTGQ9M,2019-03-27T08:06:41.289Z,2019-03-27T08:05:43.998Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-61-HD,2019-03-27T08:05:44.281Z,1960353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31250420,2018-12-31,2018-12-31,c200,,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ0LzcxLzQ0L2RmODYtNDQ4My1hYzBlLTU0YjQ2MGQzYzkyMA.pdf,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2ExL2U3L2NkLzM5OWYtNDNkZi1hYTEzLTdkZmNkMjAzZTgxMw.xml,,TÃ¸nder,6270.0,33.0,Leos AllÃ©,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-19,2019-03-19,2008-01-01,2019-03-26,Andre eksterne omkostninger omfatter administration.,31250420.0,32285201.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for TC Holding, SÃ¦d ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Christiansen,Torben Christiansen,Danske Bank,"TC Holding, SÃ¦d ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",635.0,TÃ¸nder,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-19,TÃ¸rring,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26886938,indberetninger-20180424,2.509602,31250420.0,AWm-Lv87RYGX6_YTGQ9M,2019-03-27T08:06:41.289Z,2019-03-27T08:05:43.998Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-61-HD,2019-03-27T08:05:44.281Z,108000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31250420,2018-12-31,2018-12-31,c461,,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzQ0LzcxLzQ0L2RmODYtNDQ4My1hYzBlLTU0YjQ2MGQzYzkyMA.pdf,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2ExL2U3L2NkLzM5OWYtNDNkZi1hYTEzLTdkZmNkMjAzZTgxMw.xml,,TÃ¸nder,6270.0,33.0,Leos AllÃ©,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-19,2019-03-19,2008-01-01,2019-03-26,Andre eksterne omkostninger omfatter administration.,31250420.0,32285201.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for TC Holding, SÃ¦d ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Christiansen,Torben Christiansen,Danske Bank,"TC Holding, SÃ¦d ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",635.0,TÃ¸nder,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-19,TÃ¸rring,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26886938,indberetninger-20180424,2.509602,31250420.0,AWm-Lv87RYGX6_YTGQ9M,2019-03-27T08:06:41.289Z,2019-03-27T08:05:43.998Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-61-HD,2019-03-27T08:05:44.281Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
